id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids
109907,Jon,Lee,Air Force,,70.0,24.0,,RB,Bethlehem,GA,USA,34.9020296,-84.0774118,13291,[]
506998,Anthony,LaCoste,Air Force,,70.0,37.0,,RB,Albany,OR,USA,44.6365071,-123.1059324,41043,[]
509272,Steffon,Batts,Air Force,,72.0,23.0,,DB,Columbia,SC,USA,34.0007493,-81.0343313,45079,[]
515486,David,Baska,Air Force,,72.0,19.0,,?,Overland Park,KS,USA,38.9742502,-94.6851702,20091,[]
518680,Ty,MacArthur,Air Force,,69.0,27.0,,WR,Newhall,CA,USA,37.3485422,-121.9203988069216,06085,[]
520206,Will,Conant,Air Force,,74.0,30.0,,?,Edmond,OK,USA,35.6571367,-97.4649038,40109,[]
520569,Briceton,Cannada,Air Force,,69.0,99.0,,?,Dublin,GA,USA,32.5404447,-82.903754,13175,[]
521159,Broam,Hart,Air Force,,72.0,32.0,,RB,Alvarado,TX,USA,32.4095565,-97.21028810404624,48251,[]
535966,Riley,Cannon,Air Force,,76.0,95.0,,DL,Johnstown,OH,USA,40.1536742,-82.6851699,39089,[]
535970,Marcus,Hendricks,Air Force,,78.0,85.0,,TE,Folsom,CA,USA,38.6779591,-121.1760583,06067,[]
535972,Kale,Pearson,Air Force,,69.0,2.0,,QB,Tulsa,OK,USA,36.1556805,-95.9929113,40143,[]
535973,Christian,Spears,Air Force,,69.0,21.0,,DB,Grand Prairie,TX,USA,32.657368000000005,-97.02846624175038,48113,[]
538414,Jamal,Byrd,Air Force,,71.0,17.0,,DB,Tacoma,WA,USA,47.2495798,-122.4398746,53053,[]
538416,Nate,Dreslinski,Air Force,,76.0,46.0,,TE,Clinton,MI,USA,42.5869,-82.9196,28049,[]
538419,Christian,Gann,Air Force,,76.0,10.0,,WR,Parker,CO,USA,39.5184514,-104.7612638,08035,[]
538421,Garrett,Griffin,Air Force,,76.0,80.0,,TE,Louisburg,KS,USA,38.6195586,-94.6810214,20121,[]
538425,Colton,Huntsman,Air Force,,70.0,14.0,,WR,Cypress,TX,USA,29.9691116,-95.6971686,48201,[]
538430,Gavin,McHenry,Air Force,,,20.0,,?,,,USA,33.532005,131.3496745,,[24286]
538434,Dexter,Walker,Air Force,,72.0,5.0,,LB,Lawrenceville,GA,USA,33.9562149,-83.9879625,13135,[]
539035,Demario,Kohn,Air Force,,70.0,34.0,,RB,Orange Park,FL,USA,30.1654707,-81.7016346,12019,[]
541137,Dylan,Bungum,Air Force,,77.0,54.0,,DL,Sargeant,MN,USA,43.805245,-92.8017431,27099,[]
544097,Garrett,Brown,Air Force,,69.0,7.0,,WR,Marietta,GA,USA,33.9528472,-84.5496148,13067,[]
544655,Alex,Ludowig,Air Force,,71.0,15.0,,WR,Katy,TX,USA,29.7857853,-95.8243956,48157,[]
547340,Kalon,Baker,Air Force,,72.0,4.0,,DB,Atlanta,GA,USA,33.7490987,-84.3901849,13121,[]
547341,Sam,Gagliano,Air Force,,69.0,4.0,,WR,Waxahachie,TX,USA,32.3944908,-96.8439365,48139,[]
547342,Jaleel,Awini,Air Force,,74.0,12.0,,WR,Aurora,CO,USA,39.729432,-104.8319196,08005,[]
547343,Karson,Roberts,Air Force,,72.0,16.0,,QB,Houston,TX,USA,29.7589382,-95.3676974,48201,[24572]
547346,Myles,Barnes,Air Force,,77.0,11.0,,WR,Minneapolis,MN,USA,44.9772995,-93.2654692,27053,[]
547347,Paco,Solano,Air Force,,,,,RB,Houston,TX,USA,29.7589382,-95.3676974,48201,[]
547349,Kristov,George,Air Force,,73.0,42.0,,LB,Melissa,TX,USA,33.2860549,-96.5725952,48085,[]
547358,Drew,Oehrle,Air Force,,72.0,94.0,,?,Indianapolis,IN,USA,39.7683331,-86.1583502,18097,[24910]
552038,Jordan,Pierce,Air Force,,73.0,51.0,,LB,Athens,GA,USA,33.9597677,-83.376398,13059,[]
553579,Ryan,Watson,Air Force,,75.0,40.0,,LB,Conyers,GA,USA,33.6676103,-84.0176904,13247,[]
553580,David,Harris,Air Force,,72.0,53.0,,DL,Cedar Hill,TX,USA,32.5888072,-96.9553675,48113,[]
553610,Devin,Rushing,Air Force,,70.0,5.0,,RB,DeSoto,TX,USA,32.6061241,-96.865612653687,48113,[23710]
553611,D.J.,Johnson,Air Force,,70.0,3.0,,RB,Roopville,GA,USA,33.4565021,-85.1307779,13045,[]
553614,Weston,Steelhammer,Air Force,,74.0,8.0,,DB,Shreveport,LA,USA,32.5221828,-93.7651944,22017,[27321]
553662,Aaron,Clinton-Earl,Air Force,,70.0,33.0,,RB,Milwaukee,WI,USA,43.0349931,-87.922497,55079,[]
